ItemGenre	DetailType	ParticularType	ÎåÐÐÊôÐÔ	µÈ¼¶	ÒøÁ½	¸£Ôµ	Í­Ç®	»ý·Ö	½ð±Ò	¹±Ï×¶È	ÈÙÓþµã	½ð±Ò»ý·Ö	½ð±Ò¹ºÎï·µ»¹µÄ½ð±Ò»ý·Ö	Í³Ò»¼Û¸ñ»õ±ÒÀàÐÍ	Í³Ò»¼Û¸ñ½ð¶î	ÊÇ·ñ×ö½»Ò×¼ÇÂ¼	ÉÌÆ·ÏÖ¼Û	´ÙÏú¿ªÊ¼Ê±¼ä	´ÙÏú½áÊøÈÕÆÚ	ÏúÊÛ¿ªÊ¼Ê±¼ä	ÏúÊÛ½áÊøÈÕÆÚ	±£ÖµÆÚ£¨·ÖÖÓ£¬ÏÖÊµÊ±¼ä£©	Ê¹ÓÃÆÚ£¨·ÖÖÓ£¬ÔÚÏßÊ±¼ä£©	ÏûºÄÀàÐÍ(0-Ò»´Î;1-ÎÞÏÞ´Î)	µÀ¾ßÃû³Æ£¨±ØÐë·Å×îºó£¬³ÌÐò²»¶Á£©
6	1	755	0	1	100											1									Í¬°éÐÞÁ·ÈÎÎñ¾íÖá309
6	1	756	0	1	100											1									Í¬°éÐÞÁ·ÈÎÎñ¾íÖá310
6	1	757	0	1	100											1									Í¬°éÐÞÁ·ÈÎÎñ¾íÖá311
6	1	758	0	1	100											1									Í¬°éÐÞÁ·ÈÎÎñ¾íÖá312
6	1	759	0	1	100											1									Í¬°éÐÞÁ·ÈÎÎñ¾íÖá313
6	1	760	0	1	100											1									Í¬°éÐÞÁ·ÈÎÎñ¾íÖá314
6	1	761	0	1	100											1									Í¬°éÐÞÁ·ÈÎÎñ¾íÖá315
6	1	762	0	1	100											1									Í¬°éÐÞÁ·ÈÎÎñ¾íÖá316
6	1	763	0	1	100											1									Í¬°éÐÞÁ·ÈÎÎñ¾íÖá317
6	1	764	0	1	100											1									Í¬°éÐÞÁ·ÈÎÎñ¾íÖá318
6	1	765	0	1	100											1									Í¬°éÐÞÁ·ÈÎÎñ¾íÖá319
6	1	766	0	1	100											1									Í¬°éÐÞÁ·ÈÎÎñ¾íÖá320
6	1	767	0	1	100											1									Í¬°éÐÞÁ·ÈÎÎñ¾íÖá321
6	1	768	0	1	100											1									Í¬°éÐÞÁ·ÈÎÎñ¾íÖá322
6	1	769	0	1	100											1									Í¬°éÐÞÁ·ÈÎÎñ¾íÖá323
6	1	770	0	1	100											1									Í¬°éÐÞÁ·ÈÎÎñ¾íÖá324
6	1	771	0	1	100											1									Í¬°éÐÞÁ·ÈÎÎñ¾íÖá325
6	1	772	0	1	100											1									Í¬°éÐÞÁ·ÈÎÎñ¾íÖá326
6	1	773	0	1	100											1									Í¬°éÐÞÁ·ÈÎÎñ¾íÖá327
6	1	774	0	1	100											1									Í¬°éÐÞÁ·ÈÎÎñ¾íÖá328
6	1	775	0	1	100											1									Í¬°éÐÞÁ·ÈÎÎñ¾íÖá329
6	1	776	0	1	100											1									Í¬°éÐÞÁ·ÈÎÎñ¾íÖá330
6	1	777	0	1	100											1									Í¬°éÐÞÁ·ÈÎÎñ¾íÖá331
6	1	778	0	1	100											1									Í¬°éÐÞÁ·ÈÎÎñ¾íÖá332
6	1	779	0	1	100											1									Í¬°éÐÞÁ·ÈÎÎñ¾íÖá333
6	1	780	0	1	100											1									Í¬°éÐÞÁ·ÈÎÎñ¾íÖá334
6	1	781	0	1	100											1									Í¬°éÐÞÁ·ÈÎÎñ¾íÖá335
6	1	782	0	1	100											1									Í¬°éÐÞÁ·ÈÎÎñ¾íÖá336
6	1	783	0	1	100											1									Í¬°éÐÞÁ·ÈÎÎñ¾íÖá337
6	1	784	0	1	100											1									Í¬°éÐÞÁ·ÈÎÎñ¾íÖá338
6	1	785	0	1	100											1									Í¬°éÐÞÁ·ÈÎÎñ¾íÖá339
6	1	786	0	1	100											1									Í¬°éÐÞÁ·ÈÎÎñ¾íÖá340
6	1	787	0	1	100											1									Í¬°éÐÞÁ·ÈÎÎñ¾íÖá341
6	1	788	0	1	100											1									Í¬°éÐÞÁ·ÈÎÎñ¾íÖá342
6	1	789	0	1	100											1									Í¬°éÐÞÁ·ÈÎÎñ¾íÖá343
6	1	790	0	1	100											1									Í¬°éÐÞÁ·ÈÎÎñ¾íÖá344
6	1	791	0	1	100											1									Í¬°éÐÞÁ·ÈÎÎñ¾íÖá345
6	1	792	0	1	100											1									Í¬°éÐÞÁ·ÈÎÎñ¾íÖá346
6	1	793	0	1	100											1									Í¬°éÐÞÁ·ÈÎÎñ¾íÖá347
6	1	794	0	1	100											1									Í¬°éÐÞÁ·ÈÎÎñ¾íÖá348
6	1	795	0	1	100											1									Í¬°éÐÞÁ·ÈÎÎñ¾íÖá349
6	1	796	0	1	100											1									Í¬°éÐÞÁ·ÈÎÎñ¾íÖá350
6	1	797	0	1	100											1									Í¬°éÐÞÁ·ÈÎÎñ¾íÖá351
6	1	798	0	1	100											1									Í¬°éÐÞÁ·ÈÎÎñ¾íÖá352
6	1	799	0	1	100											1									Í¬°éÐÞÁ·ÈÎÎñ¾íÖá353
6	1	800	0	1	100											1									Í¬°éÐÞÁ·ÈÎÎñ¾íÖá354
6	1	801	0	1	100											1									Í¬°éÐÞÁ·ÈÎÎñ¾íÖá355
6	1	802	0	1	100											1									Í¬°éÐÞÁ·ÈÎÎñ¾íÖá356
6	1	803	0	1	100											1									Í¬°éÐÞÁ·ÈÎÎñ¾íÖá357
6	1	804	0	1	100											1									Í¬°éÐÞÁ·ÈÎÎñ¾íÖá358
6	1	805	0	1	100											1									Í¬°éÐÞÁ·ÈÎÎñ¾íÖá359
6	1	806	0	1	100											1									Í¬°éÐÞÁ·ÈÎÎñ¾íÖá360
6	1	807	0	1	100											1									Í¬°éÐÞÁ·ÈÎÎñ¾íÖá361
6	1	808	0	1	100											1									Í¬°éÐÞÁ·ÈÎÎñ¾íÖá362
6	1	809	0	1	100											1									Í¬°éÐÞÁ·ÈÎÎñ¾íÖá363
6	1	810	0	1	100											1									Í¬°éÐÞÁ·ÈÎÎñ¾íÖá364
6	1	811	0	1	100											1									Í¬°éÐÞÁ·ÈÎÎñ¾íÖá365
6	1	812	0	1	100											1									Í¬°éÐÞÁ·ÈÎÎñ¾íÖá366
6	1	813	0	1	100											1									Í¬°éÐÞÁ·ÈÎÎñ¾íÖá367
6	1	814	0	1	100											1									Í¬°éÐÞÁ·ÈÎÎñ¾íÖá368
6	1	815	0	1	100											1									Í¬°éÐÞÁ·ÈÎÎñ¾íÖá369
6	1	816	0	1	100											1									Í¬°éÐÞÁ·ÈÎÎñ¾íÖá370
6	1	817	0	1	100											1									Í¬°éÐÞÁ·ÈÎÎñ¾íÖá371
6	1	818	0	1	100											1									Í¬°éÐÞÁ·ÈÎÎñ¾íÖá372
6	1	819	0	1	100											1									Í¬°éÐÞÁ·ÈÎÎñ¾íÖá373
6	1	820	0	1	100											1									Í¬°éÐÞÁ·ÈÎÎñ¾íÖá374
6	1	821	0	1	100											1									Í¬°éÐÞÁ·ÈÎÎñ¾íÖá375
6	1	822	0	1	100											1									Í¬°éÐÞÁ·ÈÎÎñ¾íÖá376
6	1	823	0	1	100											1									Í¬°éÐÞÁ·ÈÎÎñ¾íÖá377
6	1	824	0	1	100											1									Í¬°éÐÞÁ·ÈÎÎñ¾íÖá378
6	1	825	0	1	100											1									Í¬°éÐÞÁ·ÈÎÎñ¾íÖá379
6	1	826	0	1	100											1									Í¬°éÐÞÁ·ÈÎÎñ¾íÖá380
6	1	827	0	1	100											1									Í¬°éÐÞÁ·ÈÎÎñ¾íÖá381
6	1	128	0	1												1									¹±ÔÂÜ½ÈØ
6	1	127	0	1												1									·îÔÂ¹ûÈØ
0	11	117	0	1			1									1						43200			Ò×ÈÝÃæ¾ß-³ÉÄêÀ×½£
0	11	118	0	1			1									1						43200			Ò×ÈÝÃæ¾ß-³ÉÄêÐ¦Ëª
0	11	119	0	1			1									1						43200			Ò×ÈÝÃæ¾ß-³ÉÄê»ðÈÐ
0	11	120	0	1			1									1						43200			Ò×ÈÝÃæ¾ß-³ÉÄêº£ÌÄ
0	11	121	0	1			1									1						43200			Ò×ÈÝÃæ¾ß-³ÉÄê½ð·æ
6	1	908	0	1												1									Ãæ¾ß´óÀñ°ü£¨ËùÓÐÉÙÄêÇàÄêÍ¬°é£©
6	1	909	0	1												1									Ãæ¾ßÀñ°ü£¨Ëæ»úÉÙÄêÇàÄêÍ¬°é£©
6	1	910	0	1			2									1	1	20120220	20150220						Ê®È«´ó²¹ÍèÀñ°ü
6	1	911	0	1												1									Ëæ»úÈÎÎñÀñ°ü£¨ÐþÌú½££©
6	1	912	0	1												1									Ëæ»úÈÎÎñÀñ°ü£¨´ó·çµ¶£©
6	1	913	0	1												1									Ëæ»úÈÎÎñÀñ°ü£¨½ð¹¿°ô£©
6	1	914	0	1												1									Ëæ»úÈÎÎñÀñ°ü£¨ÆÆÌìêª£©
6	1	915	0	1												1									Ëæ»úÈÎÎñÀñ°ü£¨ÆÆÌì´¸£©
6	1	916	0	1												1									Ëæ»úÈÎÎñÀñ°ü£¨°ÔÍõïÚ£©
6	1	917	0	1												1									Ëæ»úÈÎÎñÀñ°ü£¨ËéÔÂµ¶£©
6	1	918	0	1												1									Ëæ»úÈÎÎñÀñ°ü£¨¿×È¸ôá£©
6	1	919	0	1												1									Ëæ»úÈÎÎñÀñ°ü£¨Áú·ïÑªÓñïí£©
6	1	920	0	1												1									Ëæ»úÈÎÎñÀñ°ü£¨Ìì²Ï»¤Íó£©
6	1	921	0	1												1									Ëæ»úÈÎÎñÀñ°ü£¨Í¨Ìì·¢¹Ú£©
6	1	922	0	1												1									Ëæ»úÈÎÎñÀñ°ü£¨ÑÚÈÕ¿ø£©
6	1	923	0	1												1									Ëæ»úÈÎÎñÀñ°ü£¨°×½ðÑü´ø£©
6	1	924	0	1												1									Ëæ»úÈÎÎñÀñ°ü£¨Ìì²ÏÑ¥£©
6	1	925	0	1												1									Ëæ»úÈÎÎñÀñ°ü£¨·É·ïÑ¥£©
6	1	926	0	1												1									Í¬°é¼¼ÄÜÊéÀñ°ü£¨½ð¸Õ²»ÆÆ£©
6	1	927	0	1												1									Í¬°é¼¼ÄÜÊéÀñ°ü£¨°Ù¶¾²»ÇÖ£©
6	1	928	0	1												1									Í¬°é¼¼ÄÜÊéÀñ°ü£¨±ùÑ©³õÈÚ£©
6	1	929	0	1												1									Í¬°é¼¼ÄÜÊéÀñ°ü£¨Õæ»ð¿¹Á¦£©
6	1	930	0	1												1									Í¬°é¼¼ÄÜÊéÀñ°ü£¨À×öª»¤¼×£©
6	1	931	0	1												1									Í¬°é¼¼ÄÜÊéÀñ°ü£¨Æ½ºÍÆø¾÷£©
6	1	932	0	1												1									Í¬°é¼¼ÄÜÊéÀñ°ü£¨Ðé¿ÕÉÁÓ°£©
6	1	933	0	1												1									Í¬°é¼¼ÄÜÊéÀñ°ü£¨»áÉñ¾²ÐÄ£©
6	1	934	0	1												1									Í¬°é¼¼ÄÜÊéÀñ°ü£¨ÎÞÄîÐÄ¾­£©
6	1	935	0	1												1									Í¬°é¼¼ÄÜÊéÀñ°ü£¨ÎåÐÐÎÞÏà£©
6	1	936	0	1												1									Í¬°é¼¼ÄÜÊéÀñ°ü£¨ÃÖÆøÆ®×Ù£©
6	1	937	0	1												1									Í¬°é¼¼ÄÜÊéÀñ°ü£¨»¨·ÉµûÎè£©
6	1	938	0	1												1									Í¬°é¼¼ÄÜÊéÀñ°ü£¨ÎÞÈËÎÞÎÒ£©
6	1	939	0	1												1									Í¬°é¼¼ÄÜÊéÀñ°ü£¨ÐÔ°ÁÈý¶¬£©
6	1	940	0	1												1									Í¬°é¼¼ÄÜÊéÀñ°ü£¨µãÑª½ØÂö£©
6	1	941	0	1												1									Í¬°é¼¼ÄÜÊéÀñ°ü£¨Íò¶¾²»¸´£©
6	1	942	0	1												1									Í¬°é¼¼ÄÜÊéÀñ°ü£¨ÉíÇáÈçÑà£©
6	1	943	0	1												1									Í¬°é¼¼ÄÜÊéÀñ°ü£¨ÄýÒô¹éÔª£©
6	1	944	0	1												1									Í¬°é¼¼ÄÜÊéÀñ°ü£¨Ò×¹Ç¾­£©
6	1	945	0	1												1									Í¬°é¼¼ÄÜÊéÀñ°ü£¨ÊøÉíÊõ£©
6	1	946	0	1												1									Í¬°é¼¼ÄÜÊéÀñ°ü£¨»ºÉíÊõ£©
6	1	947	0	1												1									Í¬°é¼¼ÄÜÊéÀñ°ü£¨Ñ£Ä¿¶¨ÉíÊõ£©
6	1	948	0	1												1									Í¬°é¼¼ÄÜÊéÀñ°ü£¨ÒæÊÙÒõÑô£©
6	1	949	0	1												1	20								Í¬°é¼¼ÄÜÊéÀñ°ü£¨°²¸§Ö®Óï£©
6	1	950	0	1												1									Í¬°é¼¼ÄÜÊéÀñ°ü£¨ÈýÉúÓÐÐÒ£©
6	1	951	0	1												1									Í¬°é¼¼ÄÜÊéÀñ°ü£¨¹íÃÔ÷È»ó£©
6	1	952	0	1												1									Í¬°é¼¼ÄÜÊéÀñ°ü£¨¶áÃü²øÈÆ£©
6	1	953	0	1												1									Í¬°é¼¼ÄÜÊéÀñ°ü£¨ÑýºüÙ»Ó°£©
6	1	954	0	1												1									Í¬°é¼¼ÄÜÊéÀñ°ü£¨»óÉñÂÒÐÄ£©
6	1	955	0	1												1									Í¬°é¼¼ÄÜÊéÀñ°ü£¨¹ÂÉíËéÓ°£©
6	1	956	0	1												1									Í¬°é¼¼ÄÜÊéÀñ°ü£¨ËÀÍöî¿°í£©
6	1	957	0	1												1									Í¬°é¼¼ÄÜÊéÀñ°ü£¨Éî»êÄî³ª£©
6	1	958	0	1												1									Í¬°é¼¼ÄÜÊéÀñ°ü£¨¼°ÆÇÖ®Öä£©
6	1	959	0	1												1									Í¬°é¼¼ÄÜÊéÀñ°ü£¨»¯ËèÎÞÒâ£©
6	1	960	0	1												1									Í¬°é¼¼ÄÜÊéÀñ°ü£¨ÈÚ¹ÇÎÞ×Ù£©
6	1	961	0	1												1									Í¬°é¼¼ÄÜÊéÀñ°ü£¨°µ¶¾Ö®ÊÖ£©
6	1	962	0	1												1									Í¬°é¼¼ÄÜÊéÀñ°ü£¨Èý·üÖ®Æø£©
6	1	963	0	1												1	3								Í¬°é¼¼ÄÜÊé´óÀñ°ü£¨¿¹ÐÔ¼¼ÄÜ£©
6	1	964	0	1												1	24								Í¬°é¼¼ÄÜÊé´óÀñ°ü£¨¹«¹²¼¼ÄÜ£©
6	1	965	0	1												1	3								Í¬°é¼¼ÄÜÊé´óÀñ°ü£¨½ðÊôÐÔ£©
6	1	966	0	1												1	2								Í¬°é¼¼ÄÜÊé´óÀñ°ü£¨Ä¾ÊôÐÔ£©
6	1	967	0	1												1	2								Í¬°é¼¼ÄÜÊé´óÀñ°ü£¨Ë®ÊôÐÔ£©
6	1	968	0	1												1	2								Í¬°é¼¼ÄÜÊé´óÀñ°ü£¨»ðÊôÐÔ£©
6	1	969	0	1												1	3								Í¬°é¼¼ÄÜÊé´óÀñ°ü£¨ÍÁÊôÐÔ£©
6	1	970	0	1												1	8								¼¼ÄÜ´ó°×¾ÔÍèÀñ°ü
6	1	971	0	1												1	8								´ó°×¾ÔÍèÀñ°ü
6	1	972	0	1												1									Ãæ¾ßÀñ°ü£¨ÉÙÄêÇàÄê½ð·æÍ¬°é£©
6	1	973	0	1												1									Ãæ¾ßÀñ°ü£¨ÉÙÄêÇàÄêº£ÌÄÍ¬°é£©
6	1	974	0	1												1									Ãæ¾ßÀñ°ü£¨ÉÙÄêÇàÄêÐ¦ËªÍ¬°é£©
6	1	975	0	1												1									Ãæ¾ßÀñ°ü£¨ÉÙÄêÇàÄê»ðÈÐÍ¬°é£©
6	1	976	0	1												1									Ãæ¾ßÀñ°ü£¨ÉÙÄêÇàÄêÀ×½£Í¬°é£©
6	1	977	0	1												1									¼¼ÄÜ´ó°×¾ÔÍè
6	1	995	0	1												1									ºÐ×°À×ËÙÍè
6	1	996	0	1												1									ºÐ×°Ç¬À¤Å²ÒÆ·û
6	1	997	0	1												1									ºÐ×°ÒÆÐÎ»»Ó°·û
6	1	998	0	1												1									ºÐ×°ÐþÌìÏÝÚå
6	1	999	0	1												1									ºÐ×°±ù·âÏÝÚå
6	1	1000	0	1												1									ºÐ×°¸ß¼¶¾­ÑéÁîÅÆ
6	1	1001	0	1												1									ºÐ×°À×ÉñÓñ
6	1	1002	0	1												1									ºÐ×°Ðþ±ùÓñ
6	1	1003	0	1												1									ºÐ×°±ùËªºÅ½Ç
6	1	1004	0	1												1									ºÐ×°±©À×ºÅ½Ç
0	11	122	0	1			3									1						43200			Ò×ÈÝÃæ¾ß-Ê¥µ®¾«Áé(ÂÌ)
0	11	123	0	1			3									1						43200			Ò×ÈÝÃæ¾ß-ÐÂÄêÏÀ¿Í
0	11	124	0	1			3									1						43200			Ò×ÈÝÃæ¾ß-ÐÂÄêÏÀÅ®
0	11	126	0	1			2									1						43200			Ò×ÈÝÃæ¾ß-Ñ±Â¹
6	1	1014	0	1			1									1				20070202	20070225				À¶É«Ñý¼§ÀñºÐ
6	1	1015	0	1			1									1				20070202	20070225				Ñ©»¨ÀñºÐ
6	1	1016	0	1												1									ÈçÒâ¿¨
6	1	1018	0	1			1									1				20070202	20070225				½ÚÈÕÀñ»¨ÀñºÐ
0	11	127	0	1			3									1						43200			Ò×ÈÝÃæ¾ß-Ê¥µ®¾«Áé(À¶)
0	11	128	0	1			3									1						43200			Ò×ÈÝÃæ¾ß-Ê¥µ®¾«Áé(×Ï)
0	11	129	0	1			3									1						43200			Ò×ÈÝÃæ¾ß-Ê¥µ®¾«Áé(ºì)
0	11	130	0	1			3									1						43200			Ò×ÈÝÃæ¾ß-Ê¥µ®¾«Áé(»Æ)
0	11	131	0	1			3									1						43200			Ò×ÈÝÃæ¾ß-Ê¥µ®ÀÏÈË(À¶)
0	11	132	0	1			3									1						43200			Ò×ÈÝÃæ¾ß-Ê¥µ®ÀÏÈË(·Û)
0	11	133	0	1			3									1						43200			Ò×ÈÝÃæ¾ß-Ê¥µ®ÀÏÈË(°×)
0	11	134	0	1			3									1						43200			Ò×ÈÝÃæ¾ß-Ê¥µ®ÀÏÈË(»Æ)
0	11	135	0	1			3									1						43200			Ò×ÈÝÃæ¾ß-Ê¥µ®ÌìÊ¹(À¶)
0	11	136	0	1			3									1						43200			Ò×ÈÝÃæ¾ß-Ê¥µ®ÌìÊ¹(·Û)
0	11	137	0	1			3									1						43200			Ò×ÈÝÃæ¾ß-Ê¥µ®ÌìÊ¹(°×)
0	11	138	0	1			3									1						43200			Ò×ÈÝÃæ¾ß-Ê¥µ®ÌìÊ¹(»Æ)
0	11	139	0	1	200000		1									1						43200			Ò×ÈÝÃæ¾ß-ÕÅ×ÚÕý
0	11	140	0	1	200000		1									1						43200			Ò×ÈÝÃæ¾ß-ÃîÈç
0	11	141	0	1	200000		1									1						43200			Ò×ÈÝÃæ¾ß-ÁøÇàÇà
0	11	142	0	1	200000		1									1						43200			Ò×ÈÝÃæ¾ß-ÉÈ¿Í
0	11	143	0	1	200000		1									1						43200			Ò×ÈÝÃæ¾ß-À¶ÒÁÒÁ
0	11	144	0	1	200000		1									1						43200			Ò×ÈÝÃæ¾ß-¹Å°Ø
0	11	145	0	1	200000		1									1						43200			Ò×ÈÝÃæ¾ß-µÀÇåÕæÈË
0	11	146	0	1	200000		1									1						43200			Ò×ÈÝÃæ¾ß-Ò®ÂÉ±ÙÀë
0	11	147	0	1	200000		5									1						43200			Ò×ÈÝÃæ¾ß-ÍêÑÕÑ©ÒÂ
0	11	148	0	1	200000		1									1						43200			Ò×ÈÝÃæ¾ß-¶ËÄ¾î£
0	11	149	0	1	200000		1									1						43200			Ò×ÈÝÃæ¾ß-ÖÓÁéÐã
0	11	150	0	1	200000		1									1						43200			Ò×ÈÝÃæ¾ß-ºÎÁ¯Æ®
0	11	151	0	1	200000		1									1						43200			Ò×ÈÝÃæ¾ß-ÃÏ²×ÀË
0	11	208	0	1			1									1						43200			Ò×ÈÝÃæ¾ß-Íõ×ô
0	11	209	0	1			1									1						43200			ÎïÆ·²»´æÔÚ
0	11	210	0	1			1									1						43200			ÎïÆ·²»´æÔÚ
0	11	211	0	1			1									1						43200			ÎïÆ·²»´æÔÚ
0	11	212	0	1			1									1						43200			ÎïÆ·²»´æÔÚ
0	11	213	0	1			1									1						43200			ÎïÆ·²»´æÔÚ
0	11	214	0	1			1									1						43200			ÎïÆ·²»´æÔÚ
0	11	215	0	1			5									1									ÎïÆ·²»´æÔÚ
0	11	216	0	1			1									1						43200			ÎïÆ·²»´æÔÚ
0	11	217	0	1			5									1									ÎïÆ·²»´æÔÚ
0	11	238	0	1			1									1						43200			Ò×ÈÝÃæ¾ß-³ÉÄêÀ×½£
0	11	239	0	1			1									1						43200			Ò×ÈÝÃæ¾ß-³ÉÄêÐ¦Ëª
0	11	240	0	1			1									1						43200			Ò×ÈÝÃæ¾ß-³ÉÄê»ðÈÐ
0	11	241	0	1			1									1						43200			Ò×ÈÝÃæ¾ß-³ÉÄêº£ÌÄ
0	11	242	0	1			1									1						43200			Ò×ÈÝÃæ¾ß-³ÉÄê½ð·æ
0	11	406	0	1			1									1						43200			Ò×ÈÝÃæ¾ß-ÐÂÄêÏÀ¿Í
0	11	407	0	1			1									1						43200			Ò×ÈÝÃæ¾ß-ÐÂÄêÏÀÅ®
0	11	247	0	1			6									1	5								Ò×ÈÝÃæ¾ß-Ñ±Â¹
0	11	243	0	1			6									1	5								Ò×ÈÝÃæ¾ß-Ê¥µ®¾«Áé(ÂÌ)
0	11	248	0	1			10									1	5			20061222	20070114				Ò×ÈÝÃæ¾ß-Ê¥µ®¾«Áé(À¶)
0	11	249	0	1			10									1	5			20061222	20070114				Ò×ÈÝÃæ¾ß-Ê¥µ®¾«Áé(×Ï)
0	11	250	0	1			10									1	5			20061222	20070114				Ò×ÈÝÃæ¾ß-Ê¥µ®¾«Áé(ºì)
0	11	251	0	1			10									1	5			20061222	20070114				Ò×ÈÝÃæ¾ß-Ê¥µ®¾«Áé(»Æ)
0	11	252	0	1			5									1	4								Ò×ÈÝÃæ¾ß-Ê¥µ®ÀÏÈË(À¶)
0	11	253	0	1			5									1	4								Ò×ÈÝÃæ¾ß-Ê¥µ®ÀÏÈË(·Û)
0	11	254	0	1			5									1	4								Ò×ÈÝÃæ¾ß-Ê¥µ®ÀÏÈË(°×)
0	11	255	0	1			5									1	4								Ò×ÈÝÃæ¾ß-Ê¥µ®ÀÏÈË(»Æ)
0	11	256	0	1			5									1	4								Ò×ÈÝÃæ¾ß-Ê¥µ®ÌìÊ¹(À¶)
0	11	257	0	1			5									1	4								Ò×ÈÝÃæ¾ß-Ê¥µ®ÌìÊ¹(·Û)
0	11	258	0	1			5									1	4								Ò×ÈÝÃæ¾ß-Ê¥µ®ÌìÊ¹(°×)
0	11	259	0	1			5									1	4								Ò×ÈÝÃæ¾ß-Ê¥µ®ÌìÊ¹(»Æ)
0	11	260	0	1			1									1						43200			Ò×ÈÝÃæ¾ß-ÏÄ³Ï
0	11	261	0	1			1									1						43200			Ò×ÈÝÃæ¾ß-ËÕ´ÊÜ°
0	11	262	0	1			1									1						43200			Ò×ÈÝÃæ¾ß-ÌÆÌìÐÄ
6	1	1049	0	1												1									ÈçÒâ¿¨ÀñºÐ
6	1	1053	0	1												1									»Ã²ÊºØ¿¨
6	1	1054	0	1												1									ÑÌ»¨ºØ¿¨
6	1	1055	0	1												1									»Ã²ÊºØ¿¨ÀñºÐ
6	1	1056	0	1												1	5								ÑÌ»¨ºØ¿¨ÀñºÐ
0	11	264	0	1			10									1									Ò×ÈÝÃæ¾ß-ÏÄ³Ï
0	11	265	0	1			10									1									Ò×ÈÝÃæ¾ß-ËÕ´ÊÜ°
0	11	266	0	1			10									1									Ò×ÈÝÃæ¾ß-ÌÆÌìÐÄ
6	1	1058	0	1			1									1									ÇéÈË½ÚÀñºÐ
0	11	267	0	1						245						1									Ò×ÈÝÃæ¾ß-Î÷±±É½ÔôÊ×Áì
0	11	268	0	1						245						1									Ò×ÈÝÃæ¾ß-Î÷ÄÏÉ½ÔôÊ×Áì
0	11	269	0	1						245						1									Ò×ÈÝÃæ¾ß-½­ÄÏÉ½ÔôÊ×Áì
0	11	270	0	1						245						1									Ò×ÈÝÃæ¾ß-¶«±±É½ÔôÊ×Áì
0	11	271	0	1						245						1									Ò×ÈÝÃæ¾ß-»ª±±É½ÔôÊ×Áì
0	11	272	0	1						245						1									Ò×ÈÝÃæ¾ß-ÄÏ²¿É½ÔôÊ×Áì
0	11	273	0	1						245						1									Ò×ÈÝÃæ¾ß-É½ÔôÊ×Áì
0	11	152	0	1						410						1									Ò×ÈÝÃæ¾ß-¶«±±»¢
0	11	153	0	1						410						1									Ò×ÈÝÃæ¾ß-»ªÄÏ»¢
0	11	154	0	1						410						1									Ò×ÈÝÃæ¾ß-°×»¢
0	11	274	0	1						245						1									Ò×ÈÝÃæ¾ß-Î÷±±É½Ôô¼×
0	11	275	0	1						245						1									Ò×ÈÝÃæ¾ß-Î÷±±É½ÔôÒÒ
0	11	276	0	1						245						1									Ò×ÈÝÃæ¾ß-Î÷ÄÏÉ½Ôô¼×
0	11	277	0	1						245						1									Ò×ÈÝÃæ¾ß-Î÷ÄÏÉ½ÔôÒÒ
0	11	278	0	1						245						1									Ò×ÈÝÃæ¾ß-½­ÄÏÉ½Ôô¼×
0	11	279	0	1						245						1									Ò×ÈÝÃæ¾ß-½­ÄÏÉ½ÔôÒÒ
0	11	280	0	1						245						1									Ò×ÈÝÃæ¾ß-»ªÄÏÉ½Ôô¼×
0	11	155	0	1						410						1									Ò×ÈÝÃæ¾ß-½ðÇ®±ª
0	11	157	0	1						410						1									Ò×ÈÝÃæ¾ß-»ÒÀÇ
0	11	158	0	1						410						1									Ò×ÈÝÃæ¾ß-»ðÀÇ
0	11	281	0	1						245						1									Ò×ÈÝÃæ¾ß-»ªÄÏÉ½ÔôÒÒ
0	11	282	0	1						245						1									Ò×ÈÝÃæ¾ß-¶«±±É½Ôô¼×
0	11	283	0	1						245						1									Ò×ÈÝÃæ¾ß-¶«±±É½ÔôÒÒ
0	11	284	0	1						245						1									Ò×ÈÝÃæ¾ß-»ª±±É½Ôô¼×
0	11	285	0	1						245						1									Ò×ÈÝÃæ¾ß-»ª±±É½ÔôÒÒ
0	11	286	0	1						245						1									Ò×ÈÝÃæ¾ß-ÖÐÔ­É½Ôô¼×
0	11	287	0	1						245						1									Ò×ÈÝÃæ¾ß-ÖÐÔ­É½ÔôÒÒ
0	11	160	0	1						410						1									Ò×ÈÝÃæ¾ß-Ñ©ÀÇ
0	11	161	0	1						410						1									Ò×ÈÝÃæ¾ß-ºüÀê
0	11	162	0	1						410						1									Ò×ÈÝÃæ¾ß-ºìºü
0	11	288	0	1						245						1									Ò×ÈÝÃæ¾ß-É½Ôô¼×
0	11	289	0	1						245						1									Ò×ÈÝÃæ¾ß-É½ÔôÒÒ
0	11	290	0	1						245						1									Ò×ÈÝÃæ¾ß-É½Ôô±û
0	11	291	0	1						245						1									Ò×ÈÝÃæ¾ß-É½Ôô¶¡
0	11	292	0	1						245						1									Ò×ÈÝÃæ¾ß-É½ÔôÎì
0	11	293	0	1						245						1									Ò×ÈÝÃæ¾ß-É½Ôô¼º
0	11	294	0	1						245						1									Ò×ÈÝÃæ¾ß-É½Ôô¸ý
0	11	163	0	1						410						1									Ò×ÈÝÃæ¾ß-Ò°Öí
0	11	167	0	1						410						1									Ò×ÈÝÃæ¾ß-×ØÐÜ
0	11	168	0	1						410						1									Ò×ÈÝÃæ¾ß-ºÚÐÜ
